YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201701,113267,677734,1,1.48,"SSW","ELDERWOOD",36.4503,-119.1305,3627018,1197830
201701,113267,677734,2,1.55,"SSW","ELDERWOOD",36.4493,-119.1309,3626958,1197854
201701,113267,677734,3,1.41,"W","HILLMAID",36.4497,-119.1253,3626982,1197518
201701,113267,677734,4,1.35,"SSW","ELDERWOOD",36.4509,-119.1252,3627054,1197512
201701,112030,669202,4,.18,"SSW","SOUTH PARK",41.3977,-81.6216,4123862,8137296
201701,112036,668138,1,9.61,"SW","CAPE FERRELO",42.0044,-124.4861,42264,12429166
201701,112036,668138,2,8.82,"W","GOLD BEACH",42.4316,-124.5905,4225896,12435430
201701,112038,668140,1,1.34,"ENE","ADIN MUNI ARPT",41.1895,-120.9275,4111370,12055650
201701,112038,668140,2,1.12,"WSW","ADIN",41.1916,-120.9684,4111496,12058104
201701,112038,668140,3,1.7,"E","AMBROSE",41.4654,-120.9677,4127924,12058062
201701,112038,668140,4,2.6,"ENE","CANBY",41.4613,-120.8221,4127678,12049326
201701,112038,668141,1,2.21,"SW","HOTLUM",41.4479,-122.3108,4126874,12218648
201701,112038,668141,2,3.29,"E","JEROME SIDING",41.7385,-121.9373,4144310,12156238
201701,112038,668141,3,6.59,"W","MACDOEL",41.8164,-122.1268,4148984,1227608
201701,112038,668141,4,3.27,"SSE","BIG SPGS",41.5579,-122.3712,4133474,12222272
201701,112042,668183,1,0,"N","MEADVILLE",41.63,-80.15,4137800,809000
201701,112042,668183,2,.79,"SSW","FIELDMORE SPGS",41.6095,-79.6262,4136570,7937572
201701,112042,668183,3,11.17,"NNE","SPARTANSBURG",41.976,-79.6069,4158560,7936414
201701,112042,668183,4,10.91,"N","MILLERS",41.9762,-79.9695,4158572,7958170
201701,112050,668219,1,1.71,"NW","MARIAL",42.74,-123.9,4244400,12354000
201701,112050,668219,2,2.07,"N","WEDDERBURN",42.46,-124.42,4227600,12425200
201701,112050,668219,3,3.45,"S","GOLD BEACH MUNI ARPT",42.37,-124.42,4222200,12425200
201701,112050,668219,4,7.75,"SSE","MARIAL",42.61,-123.85,4236600,12351000
201701,112050,668219,5,6.74,"ENE","MARIAL",42.74,-123.75,4244400,12345000
201701,112072,668601,1,.61,"W","BRKSVIL HERNNDO CO F",28.47,-82.46,2828200,8227600
201701,112072,668602,1,.69,"N","BELLEAIR",27.95,-82.81,2757000,8248600
201701,112072,668604,1,.23,"WSW","OLD PORT TAMPA PORTS SITE",27.8583,-82.5533,2751498,8233198
201701,112072,668608,1,1.4,"ESE","NEW PORT RICHEY",28.24,-82.7,2814400,8242000
201701,112072,668609,1,.89,"S","HOLIDAY",28.1772,-82.7405,2810632,8244430
201701,112072,669257,1,2.54,"ESE","ADAMSVILLE",27.79,-82.34,2747400,8220400
201701,112072,669288,1,0,"N","MANGO HILLS",27.98,-82.3,2758800,8218000
201701,112072,669334,1,35.63,"NNW","ENGLEWOOD",27.447,-82.576,2726820,8234560
201701,112072,669334,2,35.37,"NNW","ENGLEWOOD",27.458,-82.536,2727480,8232160
201701,112072,669335,1,.35,"S","HOLDER",28.9649,-82.42,2857894,8225200
201701,112072,669338,1,.69,"S","GIBSONIA",28.11,-81.97,286600,8158200
201701,112072,669340,1,1.58,"N","CLEARWATER",28.0024,-82.755,28144,8245300
201701,112083,668438,1,.15,"SW","CLEARWATER BEACH",27.9783,-82.8317,2758698,8249902
201701,112083,668439,1,12.1,"N","CLEARWATER BEACH",28.1533,-82.8012,289198,8248072
201701,112083,668440,1,80.38,"N","CLEARWATER BEACH",29.13,-83.03,297800,831800
201701,112083,668442,1,3.57,"NNE","LOWER TAMPA BAY",27.6633,-82.6183,2739798,8237098
201701,112083,668445,1,2.41,"SSE","CLEARWATER BEACH",27.95,-82.81,2757000,8248600
201701,112083,668449,1,3.57,"NNE","LOWER TAMPA BAY",27.6633,-82.6183,2739798,8237098
201701,112083,668458,1,2.05,"SSE","VENICE",27.0717,-82.4403,274302,8226418
201701,112083,668465,1,3.57,"NNE","LOWER TAMPA BAY",27.6633,-82.6183,2739798,8237098
201701,112083,668470,1,2.05,"SSE","VENICE",27.0717,-82.4403,274302,8226418
201701,112083,668482,1,6.77,"W","LOWER TAMPA BAY",27.61,-82.76,2736600,8245600
201701,112083,668483,1,2.45,"W","MIDDLE TAMPA BAY",27.77,-82.57,2746200,8234200
201701,112083,668484,1,1.95,"SSE","LONGBOAT KEY",27.3955,-82.5544,2723730,8233264
201701,112083,668485,1,1.97,"WNW","SARASOTA BEACH",27.34,-82.56,2720400,8233600
201701,112083,668486,1,3.73,"E","ST PETERSBURG BEACH",27.74,-82.69,2744400,8241400
201701,112083,668487,1,6.15,"W","MIDDLE TAMPA BAY",27.76,-82.63,2745600,8237800
201701,112083,668488,1,5.85,"N","HILLSBOROUGH BAY",27.9333,-82.4333,2755998,8225998
201701,112083,668603,1,1.38,"S","LOWER TAMPA BAY",27.6,-82.65,2736000,8239000
201701,112096,668898,1,.57,"SSW","WALBURG",30.722,-97.582,3043320,9734920
201701,112096,668898,2,.62,"N","WALBURG",30.739,-97.579,3044340,9734740
201701,112124,668715,1,2.54,"SW","LIVE OAK SUWANE ARPT",30.2745,-83.0506,3016470,833036
201701,112124,668715,2,2.33,"SW","LIVE OAK SUWANE ARPT",30.2753,-83.0467,3016518,832802
201701,112124,668716,1,2.39,"SSW","WINFIELD",30.24,-82.7,3014400,8242000
201701,112124,668719,1,2.26,"SW","WINFIELD",30.25,-82.71,3015000,8242600
201701,112124,668724,1,2.74,"SW","LIVE OAK SUWANE ARPT",30.27,-83.05,3016200,833000
201701,112124,668725,1,.69,"S","SILVER SPGS AIRPARK",29.21,-82.07,2912600,824200
201701,112126,668728,1,7.96,"NNE","SURRENCY",31.83,-82.16,3149800,829600
201701,112126,668729,1,10.88,"NE","PRENTISS",31.92,-82.28,3155200,8216800
201701,112126,668730,1,.59,"W","BAXLEY",31.77,-82.36,3146200,8221600
201701,112126,668731,1,1.38,"N","TRAVISVILLE",31.07,-82.7,314200,8242000
201701,112127,668735,1,.91,"NE","MAYPORT NAS",30.41,-81.41,3024600,8124600
201701,112127,668736,1,3.64,"W","MAYPORT NAS",30.39,-81.48,3023400,8128800
201701,112127,668737,1,3.64,"W","MAYPORT NAS",30.39,-81.48,3023400,8128800
201701,112129,668738,1,1.92,"ESE","(CRG)CRAIG FLD JACKS",30.32,-81.49,3019200,8129400
201701,112129,668739,1,1.83,"NW","SAN PABLO",30.32,-81.45,3019200,8127000
201701,112129,668740,1,.69,"N","NASSAUVILLE",30.58,-81.52,3034800,8131200
201701,112129,668741,1,0,"N","PALM COAST",29.57,-81.21,2934200,8112600
201701,112129,668742,1,1.93,"WNW","PALM COAST TOWN CENTER",29.5,-81.24,2930000,8114400
201701,112129,668743,1,.6,"E","PALM COAST",29.57,-81.2,2934200,8112000
201701,112129,668744,1,5.41,"SSE","YORK",29.08,-82.26,294800,8215600
201701,112129,668745,1,.69,"N","OCALA",29.19,-82.13,2911400,827800
201701,112129,668746,1,.6,"E","OCALA WEST",29.22,-82.12,2913200,827200
201701,112129,668747,1,1.38,"N","KEYSTONE HGTS",29.8,-82.03,2948000,821800
201701,112129,668748,1,.91,"SW","LIVE OAK",30.29,-82.99,3017400,8259400
201701,112129,668749,1,2.07,"S","SUWANNEE VLY",30.27,-82.72,3016200,8243200
201701,112129,668750,1,47.99,"NNE","WALDO",30.3631,-81.7338,3021786,8144028
201701,112129,668751,1,.88,"NE","PINE LAKES",29.5378,-81.2284,2932268,8113704
201701,112129,668752,1,3.01,"SSE","JASPER",30.4784,-82.9348,3028704,8256088
201701,112129,668753,1,.2,"NNE","FLORAHOME",29.7329,-81.8793,2943974,8152758
201701,112136,668754,1,.69,"S","WOODBINE",30.96,-81.72,3057600,8143200
201701,112136,668755,1,.59,"E","BLACKSHEAR",31.3,-82.24,3118000,8214400
201701,112136,668756,1,.69,"N","BRUNSWICK MCKINNON F",31.16,-81.38,319600,8122800
201701,112136,668776,1,3.09,"NW","SILCO",30.9007,-81.8579,3054042,8151474
201701,112136,668776,2,5.29,"E","WHITE OAK",31.0439,-81.6321,312634,8137926
201701,112136,668778,1,.67,"WNW","BURNT FORT",30.9541,-81.8902,3057246,8153412
201701,112136,668778,2,1.14,"W","MIDRIVER",30.9697,-81.8692,3058182,8152152
201701,112136,668795,1,5.65,"SSW","CHATTERTON",31.44,-82.75,3126400,8245000
201701,112136,668796,1,0,"N","DENTON",31.72,-82.7,3143200,8242000
201701,112136,668797,1,0,"N","BAXLEY",31.77,-82.35,3146200,8221000
201701,112136,668798,1,2.39,"SSW","HOMERVILLE",31,-82.77,3100,8246200
201701,112136,668799,1,.69,"N","HOMERVILLE",31.04,-82.75,312400,8245000
201701,112136,668800,1,3.45,"S","HOMERVILLE",30.98,-82.75,3058800,8245000
201701,112136,668801,1,3.45,"S","DOUGLAS MUNI ARPT",31.43,-82.85,3125800,8251000
201701,112136,668802,1,4.1,"WSW","DOUGLAS MUNI ARPT",31.45,-82.91,3127000,8254600
201701,112136,668803,1,3.03,"ENE","DOUGLAS",31.51,-82.8,3130600,8248000
201701,112136,668804,1,2.47,"ESE","HOMELAND",30.84,-81.98,3050400,8158800
201701,112136,668805,1,6.68,"SSW","GRAHAM",31.7404,-82.5428,3144424,8232568
201701,112136,668805,2,1.06,"NW","BAXLEY",31.7826,-82.3602,3146956,8221612
201701,112136,668807,1,3.64,"WSW","MORA",31.402,-83.0281,3124120,831686
201701,112136,668807,2,1.1,"WNW","MORA",31.4287,-82.9857,3125722,8259142
201701,112136,668808,1,3.22,"WNW","OBERRY",31.402,-83.0281,3124120,831686
201701,112136,668808,2,1.1,"WNW","MORA",31.4287,-82.9857,3125722,8259142
201701,112147,668813,1,1.14,"NW","SCOTTSVILLE",32.5418,-94.2439,3232508,9414634
201701,112147,668814,1,.57,"NNW","GRAY",32.7877,-94.0737,3247262,944422
201701,112147,668815,1,.38,"S","MC LEOD",32.9446,-94.0792,3256676,944752
201701,112147,668816,1,1.7,"NNE","NEW BOSTON",33.4727,-94.4088,3328362,9424528
201701,112147,668881,1,1.5,"WSW","SCOTTSVILLE",32.5199,-94.2529,3231194,9415174
201701,112147,668881,2,4.1,"W","LEIGH",32.6096,-94.1995,3236576,9411970
201701,112147,668882,1,.54,"SSE","KELLEYVILLE",32.7724,-94.4179,3246344,9425074
201701,112147,668882,2,.35,"NE","KELLEYVILLE",32.784,-94.4163,3247040,9424978
201701,112147,668883,1,1.71,"WSW","SMITHLAND",32.8087,-94.1962,3248522,9411772
201701,112147,668883,2,6.97,"N","GRAY",32.8808,-94.0723,3252848,944338
201701,112147,668884,1,4.3,"SE","BOGUS SPGS",32.8808,-94.0723,3252848,944338
201701,112147,668884,2,3.95,"SSE","MC LEOD",32.902,-94.0431,3254120,942586
201701,112148,668817,1,4.57,"NW","SAUF1 CMAN",29.9,-81.32,2954000,8119200
201701,113267,677740,1,.89,"NW","CAMERON CREEK COLONY",36.33,-119.21,3619800,11912600
201701,113267,677740,2,.79,"WNW","CAMERON CREEK COLONY",36.3253,-119.2126,3619518,11912756
201701,113267,677740,3,.4,"NW","CAMERON CREEK COLONY",36.3248,-119.2041,3619488,11912246
201701,113267,677740,4,.71,"NNW","CAMERON CREEK COLONY",36.3296,-119.2046,3619776,11912276
201701,113267,677745,1,1.67,"W","ELDERWOOD",36.47,-119.15,3628200,1199000
201701,113267,677745,2,1.7,"W","ELDERWOOD",36.4734,-119.1503,3628404,1199018
201701,113267,677745,3,2.12,"WNW","ELDERWOOD",36.4781,-119.1568,3628686,1199408
201701,113267,677745,4,2.37,"W","ELDERWOOD",36.47,-119.1627,3628200,1199762
201701,113267,677749,1,2.15,"NNE","RIBIER",35.28,-118.86,3516800,11851600
201701,113267,677749,2,2.12,"NNE","RIBIER",35.2801,-118.8626,3516806,11851756
201701,113267,677749,3,2.3,"N","RIBIER",35.2826,-118.8621,3516956,11851726
201701,113267,677749,4,2.35,"NNE","RIBIER",35.2829,-118.8599,3516974,11851594
201701,113267,677752,1,1.12,"E","STRATHMORE JCT",36.15,-119,369000,11900
201701,113267,677752,2,1.02,"E","STRATHMORE JCT",36.1502,-119.0017,369012,119102
201701,113267,677752,3,1.07,"ENE","STRATHMORE JCT",36.154,-119.0014,369240,11984
201701,113267,677752,4,1.21,"ENE","STRATHMORE JCT",36.1543,-118.9991,369258,11859946
201701,113267,677756,1,.69,"S","CHOWCHILLA ARPT",37.11,-120.25,376600,12015000
201701,113267,677758,1,3.38,"WSW","ONEALS",37.12,-119.76,377200,11945600
201701,113267,677760,1,2.63,"ENE","DELANO",35.79,-119.21,3547400,11912600
201701,113267,677760,2,2.33,"NE","DELANO",35.7897,-119.2164,3547382,11912984
201701,113267,677760,3,2.39,"NE","DELANO",35.7918,-119.2168,3547508,11913008
201701,113267,677760,4,2.71,"ENE","DELANO",35.7917,-119.2098,3547502,11912588
201701,113274,677801,1,1.13,"ENE","LAS LOMAS",34.1537,-117.9307,349222,11755842
201701,113274,677801,2,.61,"SE","LAS LOMAS",34.1448,-117.9413,348688,11756478
201701,113274,677801,3,1.02,"NNW","AZUSA",34.1437,-117.9268,348622,11755608
201701,113274,677801,4,1.54,"N","AZUSA",34.1523,-117.9212,349138,11755272
201701,113275,677805,1,.39,"SSW","CAPITAN",34.4648,-120.0225,3427888,1201350
201701,113275,677805,2,.38,"SSW","CAPITAN",34.4647,-120.0219,3427882,1201314
201701,113275,677805,3,.4,"SSW","CAPITAN",34.4643,-120.0218,3427858,1201308
201701,113275,677805,4,.41,"SSW","CAPITAN",34.4644,-120.0225,3427864,1201350
201701,113275,677806,1,1.17,"NE","LANG",34.4435,-118.3574,3426610,11821444
201701,113275,677806,2,.33,"WSW","RUSS",34.4489,-118.3056,3426934,11818336
201701,113275,677806,3,1.21,"SSW","RUSS",34.4331,-118.3058,3425986,11818348
201701,113275,677806,4,.54,"ESE","LANG",34.4282,-118.3609,3425692,11821654
201701,113275,677807,1,.5,"ENE","LAS LOMAS",34.1521,-117.9416,349126,11756496
201701,113275,677807,2,.73,"E","LAS LOMAS",34.1516,-117.9374,349096,11756244
201701,113275,677807,3,.69,"E","LAS LOMAS",34.1492,-117.9379,348952,11756274
201701,113275,677807,4,.52,"E","LAS LOMAS",34.149,-117.941,348940,11756460
201701,113276,677808,1,2.05,"SSE","CARSON",33.7943,-118.2122,3347658,11812732
201701,113276,677808,2,1.96,"WNW","LONG BEACH",33.7939,-118.1998,3347634,11811988
201701,113276,677808,3,1.93,"WNW","LONG BEACH",33.7872,-118.2024,3347232,11812144
201701,113276,677808,4,2.44,"WNW","LONG BEACH",33.7873,-118.2116,3347238,11812696
201701,113276,677814,1,2.5,"SE","TANGAIR STATION",34.7293,-120.564,3443758,12033840
201701,113276,677814,2,2.92,"ENE","VAN DENBERG VLG",34.7338,-120.4514,3444028,12027084
201701,113293,677948,1,.3,"NNE","OLEAN GIERMEK ARPT",42.0738,-78.3971,424428,7823826
201701,113293,677948,2,.26,"SSW","OLEAN GIERMEK ARPT",42.0662,-78.401,423972,7824060
201701,113293,677948,3,1.36,"SW","OLEAN",42.0677,-78.4506,424062,7827036
201701,113293,677948,4,.49,"SSW","OLEAN",42.074,-78.435,424440,7826100
201701,113293,677949,1,.83,"SSE","KILL BUCK",42.1588,-78.6642,429528,7839852
201701,113293,677949,2,1.58,"WNW","VANDALIA",42.1054,-78.6099,426324,7836594
201701,113293,677949,3,.68,"N","RED HOUSE",42.1298,-78.8015,427788,7848090
201701,113293,677949,4,3.36,"SE","NAPOLI",42.167,-78.8317,4210020,7849902
201701,113293,677950,1,0,"N","FALCONER",42.12,-79.2,427200,7912000
201701,113293,677950,2,.72,"SE","JAMESTOWN",42.0926,-79.22,425556,7913200
201701,113293,677950,3,.38,"NNE","CELORON",42.1051,-79.277,426306,7916620
201701,113293,677950,4,.51,"ESE","FLUVANNA",42.1178,-79.2705,427068,7916230
201701,113293,677951,1,0,"N","GOWANDA",42.47,-78.92,4228200,7855200
201701,113293,677951,2,2.75,"SE","GOWANDA",42.443,-78.8805,4226580,7852830
201701,113293,677951,3,4.47,"SE","GOWANDA",42.4179,-78.8681,4225074,7852086
201701,113293,677951,4,2.28,"ENE","DAYTON",42.4346,-78.9299,4226076,7855794
201701,113293,677952,1,0,"N","WELLSVILLE",42.12,-77.95,427200,7757000
201701,113293,677952,2,2.65,"ENE","WELLSVILLE",42.141,-77.9068,428460,7754408
201701,113293,677952,3,2.87,"SW","ELM VLY",42.1232,-77.8927,427392,7753562
201701,113293,677952,4,1.06,"S","WELLSVILLE",42.1049,-77.9473,426294,7756838
201701,113293,677953,1,0,"N","PORTAGEVILLE",42.57,-78.05,4234200,783000
201701,113293,677953,2,1.66,"E","EAST KOY",42.5278,-78.0675,4231668,784050
201701,113293,677953,3,2.92,"SSE","PORTAGE",42.5303,-78.0304,4231818,781824
201701,113293,677953,4,1.45,"E","PORTAGE",42.5713,-78.0215,4234278,781290
201701,113294,677954,1,.96,"W","RIVERSIDE",35.2775,-91.2468,3516650,9114808
201701,113294,677954,2,.03,"ENE","RIVERSIDE",35.2801,-91.2294,3516806,9113764
201701,113294,677954,3,.54,"N","PATTERSON",35.2578,-91.231,3515468,9113860
201701,113294,677954,4,.6,"NNW","CAVELL",35.2585,-91.2523,3515510,9115138
201701,113295,677955,1,1.06,"W","RIVERSIDE",35.2826,-91.2485,3516956,9114910
201701,113295,677955,2,.4,"NNE","RIVERSIDE",35.2849,-91.2264,3517094,9113584
201701,113295,677955,3,.13,"NNE","PATTERSON",35.2518,-91.2291,3515108,9113746
201701,113295,677955,4,.37,"WNW","CAVELL",35.2529,-91.2555,3515174,9115330
201701,112148,668818,1,5.44,"SW","BEVERLY BEACH",29.57,-81.2,2934200,8112000
201701,112148,668819,1,.91,"NE","MAYPORT NAS",30.41,-81.41,3024600,8124600
201701,112148,668820,1,3.64,"W","MAYPORT NAS",30.39,-81.48,3023400,8128800
201701,112148,668821,1,2.74,"SE","ST AUGUSTINE ARPT",29.94,-81.3,2956400,8118000
201701,112155,668885,1,3.34,"NW","VIVIAN ARPT",32.902,-94.0431,3254120,942586
201701,112155,668885,2,2.38,"W","MYRTIS",32.9308,-94.0211,3255848,941266
201701,112155,668886,1,.68,"SW","CADDO",32.7422,-93.9773,3244532,9358638
201701,112155,668887,1,.53,"N","TREES",32.7876,-94.031,3247256,941860
201701,112155,668888,1,.95,"S","PLAIN DEALING",32.9063,-93.6997,3254378,9341982
201701,112155,668889,1,1.66,"ENE","ANTRIM",32.8883,-93.6432,3253298,9338592
201701,112155,668889,2,3.83,"E","CARTERVILLE",32.9483,-93.514,3256898,9330840
201701,112155,668890,1,4.25,"SW","SPRINGHILL",32.9499,-93.5126,3256994,9330756
201701,112155,668890,2,2.23,"SSW","SPRINGHILL",32.9693,-93.4819,3258158,9328914
201701,112155,668891,1,1.65,"NE","HOSSTON",32.8968,-93.8597,3253808,9351582
201701,112155,668892,1,.44,"WNW","VIVIAN",32.8717,-93.9873,3252302,9359238
201701,112155,668893,1,.43,"NNE","SPRINGHILL",33.0057,-93.4668,33342,9328008
201701,112155,668894,1,.46,"NNE","SPRINGHILL",33.0058,-93.4662,33348,9327972
201701,112155,668895,1,1.18,"SSW","NATCHITOCHES",31.7541,-93.0873,3145246,935238
201701,112155,668896,1,3.29,"ESE","VIVIAN",32.8518,-93.9275,3251108,9355650
201701,112155,668897,1,4.57,"N","SYKES FERRY",32.8962,-93.4503,3253772,9327018
201701,112155,668940,1,3.14,"SSW","SHONGALOO",32.8875,-93.3193,3253250,9319158
201701,112155,668940,2,1.72,"ESE","SHONGALOO",32.9198,-93.2729,3255188,9316374
201701,112155,668953,1,.72,"ENE","NATCHEZ",31.6824,-93.0381,3140944,932286
201701,112155,668953,2,1.04,"NNW","BERMUDA",31.6847,-93.0035,3141082,93210
201701,112155,668954,1,3.28,"ESE","VIVIAN",32.8518,-93.9279,3251108,9355674
201701,112155,668956,1,.44,"NNE","HOSSTON",32.8862,-93.8783,3253172,9352698
201701,112155,668960,1,.35,"NNE","LAKE CLAIBORNE",32.7542,-92.9668,3245252,9258008
201701,112155,668961,1,.66,"ENE","LAKE CLAIBORNE",32.7531,-92.9592,3245186,9257552
201701,112155,668962,1,.76,"SW","HAYNESVILLE",32.9623,-93.1394,3257738,938364
201701,112155,668963,1,1.38,"S","GILLIAM",32.81,-93.85,3248600,9351000
201701,112155,668964,1,.8,"N","SHONGALOO",32.9415,-93.2983,3256490,9317898
201701,112155,668965,1,.8,"N","SHONGALOO",32.9414,-93.2983,3256484,9317898
201701,112155,668966,1,2.51,"SE","ALOHA",31.5566,-92.7473,3133396,9244838
201701,112155,668966,2,3.45,"E","ALOHA",31.5802,-92.7213,3134812,9243278
201701,112155,668967,1,.55,"ENE","WHITEHALL",31.624,-92.0419,3137440,922514
201701,112155,668968,1,1.86,"WNW","CAVETT",32.7893,-93.86,3247358,9351600
201701,112155,668969,1,.17,"SE","DRY PRONG",31.5781,-92.5282,3134686,9231692
201701,112155,668970,1,.49,"NW","SPEARSVILLE",32.9358,-92.6048,3256148,9236288
201701,112155,668971,1,1.42,"WSW","IVAN",32.7714,-93.5522,3246284,9333132
201701,112155,668972,1,6.29,"N","ANTONIA",31.6608,-92.4124,3139648,9224744
201701,112155,668973,1,4.06,"N","ANTONIA",31.6287,-92.4199,3137722,9225194
201701,112155,668973,2,4.51,"NNE","ANTONIA",31.6329,-92.3995,3137974,9223970
201701,112155,668974,1,.16,"ESE","COTTON VLY",32.8194,-93.4174,3249164,9325044
201701,112155,668975,1,1.66,"N","CONWAY",32.904,-92.3988,3254240,9223928
201701,112155,668976,1,.37,"W","MIDWAY",31.6792,-92.1562,3140752,929372
201701,112155,668976,2,.28,"WSW","MIDWAY",31.6779,-92.154,3140674,929240
201701,112155,668977,1,2.52,"SSW","DEAN",32.8663,-92.1666,3251978,929996
201701,112155,668977,2,2.1,"S","DEAN",32.8701,-92.157,3252206,929420
201701,112195,668978,1,1.48,"SW","ROCKY MOUND",33.1123,-93.3845,336738,9323070
201701,112195,668979,1,1.93,"E","TAYLOR",33.0989,-93.4367,335934,9326202
201701,112195,668980,1,4.01,"ESE","LAKE ERLING",33.1157,-93.5128,336942,9330768
201701,112195,668981,1,2.96,"ENE","TRULL",33.1731,-92.807,3310386,9248420
201701,112195,668981,2,2.06,"ESE","(ELD)EL DORADO GOODW",33.211,-92.7859,3312660,9247154
201701,112195,668982,1,4.21,"SE","BURG",34.1826,-94.0238,3410956,941428
201701,112195,668983,1,1.85,"E","NEWELL",33.1706,-92.718,3310236,9243080
201701,112195,668984,1,.95,"NNE","EL DORADO",33.2134,-92.6659,3312804,9239954
201701,112195,668985,1,.63,"NNW","HUTTIG",33.0388,-92.1829,332328,9210974
201701,112195,668987,1,.65,"S","LAWSON",33.1908,-92.4782,3311448,9228692
201701,112195,668987,2,.2,"E","LAWSON",33.1995,-92.4767,3311970,9228602
201701,112197,668990,1,5.56,"N","CAPE CANAVERAL",28.46,-80.59,2827600,8035400
201701,112198,668992,1,2.21,"NNE","ELLISON ACRES",29.0783,-80.9131,294698,8054786
201701,112205,669116,1,.92,"NW","LEESBURG",28.81,-81.88,2848600,8152800
201701,112205,669117,1,1.21,"W","TAVARES",28.8,-81.74,2848000,8144400
201701,112205,669118,1,.61,"W","(SFB)SANFORD ARPT",28.78,-81.24,2846800,8114400
201701,112205,669119,1,.69,"N","DONA VISTA",28.89,-81.55,2853400,8133000
201701,112205,669120,1,0,"N","NEW SMYRNA BEACH",29.02,-80.93,291200,8055800
201701,112205,669121,1,4.32,"SSW","SCOTTSMOOR",28.71,-80.89,2842600,8053400
201701,112205,669122,1,1.84,"NE","WEST EAUGALLIE",28.15,-80.66,289000,8039600
201701,112205,669123,1,.61,"W","GRAND IS",28.88,-81.73,2852800,8143800
201701,112205,669126,1,1.51,"SSE","FATIO",29.03,-81.34,291800,8120400
201701,112214,669129,1,1.95,"SSE","PONCE INLET",29.076,-80.913,294560,8054780
201701,112214,669130,1,14,"NNE","PLAYALINDA BEACH",28.74,-80.7,2844400,8042000
201701,112214,669131,1,6.48,"NNE","PLAYALINDA BEACH",28.64,-80.75,2838400,8045000
201701,112214,669132,1,.9,"ESE","ST. LUCIE NUCLEAR POWER PLANT",27.3452,-80.2364,2720712,8014184
201701,112216,669134,1,1.46,"ESE","PAIA",20.8899,-156.3602,2053394,15621612
201701,112216,669134,2,2.97,"NW","PUUIKI",20.7331,-156.0292,2043986,1561752
201701,112216,669135,1,1.36,"ENE","KAWAIHAE",20.0341,-155.8095,202046,15548570
201701,112216,669135,2,.11,"SE","PEPEEKEO",19.829,-155.1187,1949740,1557122
201701,112253,669389,1,3.43,"NW","CENTERPOINT",32.0112,-84.5655,32672,8433930
201701,112253,669389,2,2.78,"NNW","PRESTON",32.1041,-84.5554,326246,8433324
201701,112253,669390,1,1.06,"N","WOOLFOLK",32.3654,-84.9684,3221924,8458104
201701,112253,669395,1,1.59,"S","BAKER VILLAGE",32.3971,-84.931,3223826,8455860
201701,112253,669396,1,.99,"ENE","CUNNINGHAM CROSSROADS",32.8268,-84.555,3249608,8433300
201701,112253,669397,1,.3,"SSW","POTTERVILLE",32.5162,-84.1225,3230972,847350
201701,112253,669398,1,2.15,"NNW","WENONA",31.93,-83.78,3155800,8346800
201701,112253,669398,2,1.36,"SSE","CORDELE",31.9508,-83.7751,3157048,8346506
201701,112253,669399,1,.59,"SSE","OWENSBORO",31.8622,-83.4261,3151732,8325566
201701,112253,669399,2,.78,"SSE","ABBEVILLE",31.9701,-83.2935,3158206,8317610
201701,112253,669400,1,.36,"NNW","RHINE",31.9848,-83.2023,3159088,8312138
201701,112253,669400,2,.71,"N","RHINE",31.9902,-83.1986,3159412,8311916
201701,112253,669401,1,3.82,"ENE","MILAN",32.0353,-82.9873,322118,8259238
201701,112253,669401,2,3.15,"NW","HELENA",32.1033,-82.9567,326198,8257402
201701,112253,669402,1,.14,"W","CEDAR GROVE",32.2497,-82.8824,3214982,8252944
201701,112253,669403,1,5.15,"SSW","TARRYTOWN",32.2515,-82.6047,3215090,8236282
201701,112253,669403,2,3.18,"E","KIBBEE",32.2862,-82.4661,3217172,8227966
201701,112253,669404,1,1.96,"S","ZAIDEE",32.3418,-82.5328,3220508,8231968
201701,112253,669405,1,1.92,"SSW","AVANTS",32.0942,-82.8819,325652,8252914
201701,112253,669406,1,1.46,"E","BARGES",31.9536,-84.6755,3157216,8440530
201701,112253,669406,2,1.87,"ENE","BARGES",31.9612,-84.6709,3157672,8440254
201701,112253,676829,1,.35,"N","(LSF)LAWSON AAF FT B",32.335,-85.0011,3220100,8566
201701,112253,676829,2,.64,"E","CENTRAL SPRINGS",32.3496,-84.8091,3220976,8448546
201701,112253,676829,3,3.32,"W","OCHILLEE",32.3946,-84.9066,3223676,8454396
201701,112253,676829,4,1.91,"NNW","WOOLFOLK",32.3755,-84.9824,3222530,8458944
201701,112253,676830,1,1.66,"WSW","COLUMBUS",32.4707,-84.9962,3228242,8459772
201701,112253,676830,2,1.55,"NNE","WYNNTON",32.4919,-84.9445,3229514,8456670
201701,112253,676830,3,.46,"N","FT BENNING JCT",32.4366,-84.9315,3226196,8455890
201701,112253,676830,4,4.23,"SW","BAKER VILLAGE",32.3819,-84.9868,3222914,8459208
201701,112253,676830,5,1.52,"WNW","AVONDALE",32.4549,-84.9954,3227294,8459724
201701,112253,676832,1,.58,"NW","GLENNS",32.5351,-84.958,3232106,8457480
201701,112253,676832,2,.28,"NE","FOXFIRE",32.5329,-84.8967,3231974,8453802
