EPISODE_ID,EVENT_ID,RANGE,LOCATION,LATITUDE,LONGITUDE
35863,209762,0.38,BOLGEVILLE,43.1022,-74.7731
35863,209762,0.71,DOLGEVILLE,43.1121,-74.7708
35863,209762,0.93,DOLGEVILLE,43.1113,-74.766
35863,209763,2.71,LOTVILLE,43.1009,-74.7669
35863,209763,2.85,LOTVILLE,43.1013,-74.7703
35863,209763,2.53,LOTVILLE,43.1111,-74.7686
35863,209763,2.31,LOTVILLE,43.111,-74.7641
35863,209764,0.91,WYATTS,42.8427,-74.0149
35863,209764,0.37,WYATTS,42.8512,-74.0071
35863,209764,0.59,ROTTERDAM JCT,42.8763,-74.0423
35863,209764,0.23,ROTTERDAM JCT,42.8728,-74.0476
35863,212166,0.81,HURLEY,41.9135,-74.0568
35863,212166,1.35,GLENERIE FALLS,42.0014,-74.008
35863,212166,0.88,SHANDAKEN,42.1415,-74.3926
35863,212166,1.69,OLIVEREA,42.0677,-74.4173
35863,212167,1.09,CHARLOTTEVILLE,42.5541,-74.6494
35863,212167,2.49,BATES,42.4594,-74.223
35863,212167,1.9,ESPERANCE,42.7279,-74.2923
35863,212167,2.26,HYNDSVILLE,42.6784,-74.5944
35865,209766,0.67,NORFOLK,41.9903,-73.2008
35865,209766,0.63,NORFOLK,41.991,-73.1996
35865,209766,0.52,NORFOLK,41.9924,-73.2005
35865,209766,0.56,NORFOLK,41.9921,-73.2016
35865,209768,1.54,TORRINGTON,41.778,-73.115
35865,209768,1.33,TORRINGTON,41.7809,-73.1235
35865,209768,0.74,WEST TORRINGTON,41.8122,-73.14
35865,209768,0.86,TORRINGTON,41.8084,-73.1077
35866,209765,0.15,PUTNEY STATION,42.9711,-72.5226
35866,209765,0.21,PUTNEY STATION,42.9719,-72.5231
35866,209765,0.28,PUTNEY STATION,42.9695,-72.5254
35866,209765,0.19,PUTNEY STATION,42.9693,-72.5237
35881,207627,0,CAIRO,37,-89.18
35882,207628,0,EVANSVILLE,37.98,-87.55
35883,207629,0,PADUCAH,37.08,-88.63
35883,207630,0,MURRAY,36.62,-88.32
35883,209494,0,HENDERSON,37.83,-87.58
35883,209494,1.37,HENDERSON,37.8494,-87.5851
35911,214378,1.84,WACO,34.47,-87.68
35953,208167,0.92,SPARR,29.34,-82.11
35953,208168,3.66,BLITCHTON,29.2848,-82.3904
35957,208186,0,BUOY 41012,30,-80.5
35969,208309,1.77,BULLHEAD CITY,35.1258,-114.5802
35969,208309,1.91,BULLHEAD CITY,35.1234,-114.579
35969,208309,1.08,RIVIERA,35.1059,-114.5823
35969,208309,0.46,RIVIERA,35.1056,-114.5956
35969,208309,0.37,RIVIERA,35.0958,-114.596
35969,208309,0.25,RIVIERA,35.0965,-114.6013
35969,208309,1.39,RIVIERA,35.1199,-114.6025
35970,208314,2.25,JAVA,34.8829,-114.6461
35970,208314,2.34,JAVA,34.8833,-114.6441
35970,208314,2.59,JAVA,34.8778,-114.6432
35970,208314,2.54,JAVA,34.8772,-114.6448
35970,208356,95.39,TECOPA,35.0521,-114.837
35970,208356,95.82,TECOPA,35.0638,-114.8174
35970,208356,97.03,TECOPA,35.0311,-114.8198
35970,208356,96.35,TECOPA,35.0325,-114.8332
38779,224883,6.19,HUDSON,28.2851,-82.7325
38779,224884,1.67,ANCLOTE KEY,28.1929,-82.7886
38779,224885,1.73,ANCLOTE KEY,28.1533,-82.8012
38779,224894,13.14,ST PETERSBURG BEACH,27.54,-82.74
38779,224895,8.93,ST PETERSBURG BEACH,27.601,-82.76
38779,224896,3.57,LOWER TAMPA BAY,27.6633,-82.6183
38779,224897,5.95,MIDDLE TAMPA BAY,27.76,-82.6267
38779,224898,9.06,MIDDLE TAMPA BAY,27.7058,-82.4008
38779,224900,1.07,SAN CARLOS BAY,26.4045,-81.881
38779,224901,1.07,SAN CARLOS BAY,26.4045,-81.881
38780,229582,1.29,SOUDERTON,40.3013,-75.3194
38781,224814,0.87,ADDISON,39.74,-79.34
38781,224815,1.72,TIDIOUTE,41.7,-79.4
38781,224816,0.51,SUGAR GROVE,41.98,-79.34
38781,224817,0.87,SUMMERHILL,40.38,-78.76
38781,224818,0,BUCKHORN,40.55,-78.5
38781,224819,0.49,WILLOW STREET,39.9869,-76.2825
38781,224821,0.31,CURWENSVILLE,40.9706,-78.526
38781,224822,0,MILLERSVILLE,40,-76.35
35211,203664,2.16,FT GEORGE IS,30.43,-81.44
35211,203665,0.6,LAWTEY,30.05,-82.07
35211,203666,4.42,BELMORE,29.9,-81.81
35211,203667,1.2,PALMO,29.97,-81.59
35211,203671,2.01,SWITZERLAND,30.0448,-81.6669
35211,203673,0,FLORAHOME,29.73,-81.88
35211,203674,0.6,PENNEY FARMS,29.98,-81.81
35211,203685,1.83,WATERTOWN,30,-81.72
35211,203690,1.83,WATERTOWN,30,-81.72
35211,203697,0.6,WATERTOWN,29.98,-81.69
35211,203708,0,KEYSTONE HGTS,29.78,-82.03
35211,203713,0.6,PICOLATA,29.92,-81.59
35211,203715,0.6,DURBIN,30.08,-81.46
35211,203716,0.69,ST AUGUSTINE BEACH,29.84,-81.27
35211,203718,0.6,PALATKA,29.65,-81.62
35211,203802,0.92,MONTAGUE,29.14,-82.09
35211,203804,4.34,KENT,30.5363,-82.0404
35211,203804,4.23,KENT,30.5374,-82.0382
35211,203805,0.91,CALLAHAN,30.56,-81.83
35211,203805,0.78,CALLAHAN,30.5615,-81.8285
35211,203826,2.04,MILL CREEK,30.0287,-81.8564
35211,218823,3.32,KINGSLEY,30.0125,-82.0459
35211,218823,3.31,KINGSLEY,30.0139,-82.042
35212,203815,1.25,ST GEORGE,30.5172,-82.0508
35212,203815,0.69,ST GEORGE,30.525,-82.04
35212,203816,4.12,HOMELAND,30.88,-81.96
35242,203807,0.69,MARION OAKS,29.01,-82.18
35242,203809,3.64,MIDDLEBURG,30.1,-81.92
35243,203812,42.06,CRESCENT BEACH,30,-80.6
35304,204146,25.73,RESERVE NEGRITO ARPT,33.233,-108.2558
35304,204146,26,RESERVE NEGRITO ARPT,33.2248,-108.2607
35304,204146,26.67,RESERVE NEGRITO ARPT,33.2209,-108.2478
35304,204146,26.45,RESERVE NEGRITO ARPT,33.2266,-108.2455
35307,204150,0.58,SAN CARLOS,33.35,-110.46
35307,204150,6.95,TONTO BASIN,33.9251,-111.4673
35307,204150,7.51,MIAMI,33.3397,-110.9784
35307,204150,6.41,CUTTER,33.2617,-110.6158
35307,204151,3.8,SCOTTSDALE MUNI,33.6512,-111.8655
35307,204151,3.56,PHOENIX DEER VLY ARP,33.6616,-112.0221
35307,204152,0.69,SANTAN,33.19,-111.8
35307,208522,9.51,POSTON,33.8431,-114.4171
35307,209753,3.1,TONOPAH,33.53,-112.89
35307,209753,11.71,TONOPAH,33.6238,-112.7911
35307,209753,11.49,TONOPAH,33.5826,-112.7568
35307,209753,8.62,TONOPAH,33.5254,-112.7836
35307,209754,0.9,WHITE TANKS,33.51,-112.42
35307,209754,0.9,WHITE TANKS,33.5108,-112.419
35307,209754,0.94,MC MICKEN,33.51,-112.419
35307,209754,0.89,MC MICKEN,33.5096,-112.4196
35307,209755,3.46,GOMEZ ARPT,33.42,-112.11
35307,209755,2.04,GOMEZ ARPT,33.4211,-112.1347
35307,209755,1.96,GOMEZ ARPT,33.4088,-112.1388
35307,209755,4.04,GOMEZ ARPT,33.4082,-112.1014
35387,204514,1.83,BUSSEY,41.2112,-92.9318
35387,204514,1.41,BUSSEY,41.2062,-92.8741
35387,204514,2.9,TRACY,41.2393,-92.8663
35387,204514,4.08,TRACY,41.2536,-92.8097
35387,204514,2.65,TRACY,41.2693,-92.831
35387,204514,1.05,TRACY,41.2685,-92.8932
35387,204515,1.67,CHILLICOTHE,41.1019,-92.5334
35387,204515,0.15,EDDYVILLE,41.172,-92.6313
35387,204515,5.76,EDDYVILLE,41.2394,-92.6914
35387,204515,11.77,EDDYVILLE,41.2771,-92.8061
35387,204515,11.7,EDDYVILLE,41.2519,-92.827
35387,204515,2.57,CHILLICOTHE,41.0917,-92.5669
35432,204831,1,SLATY FORK,38.417,-80.148
35432,204831,1.61,ARBOVALE,38.4385,-79.7923
35432,204831,5.27,RIMEL,38.0859,-80.0368
35432,204831,6.17,DROOP,38.1713,-80.3485
35432,204847,2.33,RICHWOOD,38.2274,-80.4872
35432,204847,1.81,CARL,38.1043,-80.6534
35432,204847,0.7,MT LOOKOUT,38.1799,-80.9226
35432,204847,5.32,TIOGA,38.4213,-80.5518
35432,204851,2.63,BERGOO,38.4611,-80.2579
35432,204851,0.83,HALO,38.445,-80.5161
35432,204851,1.75,BIG RUN,38.6115,-80.4989
35432,204851,3.18,HACKER VLY,38.6598,-80.3224
35432,204868,3,KERENS,39.0187,-79.7642
35432,204868,0.92,FISHER,38.8654,-79.964
35432,204868,1.38,ADOLPH,38.7305,-80.0244
35432,204868,0.75,CHEAT JCT,38.8076,-79.7401
35432,204868,0.59,HARMAN,38.921,-79.519
35461,205087,2.41,KAWELA BAY,21.7066,-157.9831
35461,205087,0.23,KANEOHE,21.4167,-157.8001
35461,205088,0.61,HALAWA VALLEY,21.1628,-156.7447
35461,205088,2.08,PAPOHAKU BEACH PARK,21.1474,-157.2487
35461,205089,1.8,OLOWALU,20.8152,-156.6074
35461,205089,1.08,HONOKOHAU,21.0205,-156.6032
35461,205090,1.22,KALAWAO,21.1948,-156.9603
35461,205090,1.64,MOLOKAI AIRPORT,21.1496,-157.1254
35471,205245,1.42,BRENHAM,30.1656,-96.4232
35471,205246,0.9,ENGLEWOOD,29.7686,-95.3428
35488,205181,9.4,LEON SPGS,29.7378,-98.4942
35488,205181,9.35,LEON SPGS,29.7361,-98.4941
35488,205181,9.42,LEON SPGS,29.7359,-98.4926
39083,230605,2.91,OJITOS FRIOS,35.5485,-105.282
39083,230605,2.11,APACHE SPGS,35.3992,-105.2109
39083,230605,2.07,LAGUNITA,35.3404,-105.2559
39083,230605,0.86,SENA,35.2984,-105.4152
39084,226957,1,SIDNEY,41.1602,-102.9936
39084,226958,2,SIDNEY,41.15,-103.0184
39084,226959,1,SIDNEY,41.15,-102.9992
39084,226960,0,SIDNEY,41.15,-102.98
39084,226961,5,SIDNEY,41.1777,-103.0688
39084,226962,1,SIDNEY,41.15,-102.9608
39084,226963,2,SIDNEY,41.1611,-102.9445
39084,226964,0,SIDNEY,41.15,-102.98
39084,226965,0,SIDNEY,41.15,-102.98
39084,226966,1,SIDNEY,41.1645,-102.98
39084,226967,2,COLTON,41.1211,-102.87
39084,226968,4,COLTON,41.0965,-102.8406
39084,226969,3,SUNOL,41.1299,-102.7921
39084,226970,0,COLTON,41.15,-102.87
39084,226971,7,LODGEPOLE,41.0784,-102.7451
39084,226972,8,LODGEPOLE,41.0681,-102.7587
39084,226973,6,LODGEPOLE,41.0632,-102.65
39085,226974,10.58,MESA,33.8443,-104.5844
39085,226975,0,(ROW)ROSWELL IND AIRPORT,33.31,-104.51
39085,226976,0,HOUSE,34.65,-103.9
39085,226977,4.39,LOGAN,35.3678,-103.488
39085,226977,4.52,LOGAN,35.3556,-103.4883
39085,226977,1.99,LOGAN,35.3553,-103.4404
39085,226977,1.74,LOGAN,35.3688,-103.4409
39086,226980,0.92,CASTROVILLE,29.36,-98.87
39086,226980,0.59,CASTROVILLE,29.3448,-98.8722
39086,226980,0.53,CASTROVILLE,29.3428,-98.8831
39086,226980,0.95,CASTROVILLE,29.353,-98.8953
39086,226980,0.94,CASTROVILLE,29.3628,-98.8855
39086,226981,5.03,QUIHI,29.4176,-99.1111
39086,226981,4.63,HONDO,29.4056,-99.107
39086,226981,3.92,HONDO ARPT,29.4086,-99.1324
39086,226981,4.77,HONDO ARPT,29.4193,-99.1244
39086,226982,5.03,HELOTES,29.54,-98.77
39086,226983,4.46,MEDINA LAKE,29.6141,-98.9075
39086,226983,4.02,MEDINA LAKE,29.595,-98.9134
39086,226983,2.39,MEDINA LAKE,29.6035,-98.9405
39086,226983,2.72,MEDINA LAKE,29.6218,-98.9424
39086,226984,2.1,RIO MEDINA,29.4062,-98.9017
39086,226984,1.76,QUIHI,29.3931,-99.0019
39086,226984,2.7,QUIHI,29.4391,-99.028
39086,226984,5.02,MICO,29.4624,-98.9607
39086,226984,1.81,RIO MEDINA,29.4549,-98.8897
39086,226985,3.65,GRUENE,29.76,-98.15
39086,226986,0.43,(RND)RANDOLPH AFB SA,29.5359,-98.3022
39086,226986,1.47,ADKINS,29.3954,-98.2439
39086,226986,3.45,ELMENDORF,29.217,-98.373
39086,226986,0.32,VON ORMY,29.3154,-98.671
39086,226986,4.2,HELOTES,29.5211,-98.7177
39086,226986,4.57,HOLLYWOOD PARK,29.6358,-98.4924
39086,226987,1.99,DUNLAY,29.338,-99.0301
39086,226987,4.39,HONDO,29.3394,-99.0781
39086,226987,4.02,QUIHI,29.3589,-99.0771
39086,226987,2.03,DUNLAY,29.3583,-99.0323
39086,226988,5.93,ATASCOSA,29.32,-98.81
39086,226988,6.23,ATASCOSA,29.3265,-98.8106
39086,226988,6.48,ATASCOSA,29.327,-98.8155
39086,226988,6.24,ATASCOSA,29.3215,-98.8151
39086,226989,1.32,NEW BRAUNFELS,29.6937,-98.1508
39086,226989,1.5,SOLMS,29.6807,-98.1483
39086,226989,0.71,SOLMS,29.6744,-98.1592
39086,226989,1.53,SOLMS,29.6915,-98.1639
39086,226990,0.93,CEMENTVILLE,29.5069,-98.4833
39086,226990,1.49,ALAMO HGTS,29.4973,-98.4948
39086,226990,2.46,BECKMANN,29.5654,-98.5905
39086,226990,2.1,BECKMANN,29.5738,-98.5824
39086,226991,0.91,LOCKHART,29.87,-97.68
39086,226991,0.69,LOCKHART,29.8715,-97.6758
39086,226991,0.65,LOCKHART,29.8779,-97.6806
39086,226991,0.86,LOCKHART,29.8769,-97.6839
39086,226992,3.01,QUIHI,29.36,-99.05
39086,226992,2.68,DUNLAY,29.343,-99.0438
39086,226992,3.97,DUNLAY,29.3425,-99.0654
39086,226992,3.38,QUIHI,29.3644,-99.0685
39086,226994,0.91,LA GRANGE,29.91,-96.88
39086,226994,3.94,CARMINE,30.0953,-96.6989
39086,226994,3.5,REK HILL,29.9158,-96.5739
39086,226994,3.38,ELLINGER,29.7813,-96.7044
39086,226995,4.21,LLANO MUNI ARPT,30.77,-98.74
39086,226996,1.19,FREDERICKSBURG,30.28,-98.89
39086,226997,0.69,FREDERICKSBURG,30.27,-98.87
39086,226998,1.38,FREDERICKSBURG,30.29,-98.85
39086,226999,0,FREDERICKSBURG,30.28,-98.87
39086,227094,2.07,MICO,29.5,-98.93
39086,236870,2.01,KYLE,29.9633,-97.8426
39087,226993,1.02,MIDDLEBURG,42.6,-74.33
39087,227000,0.43,ILION,43.0149,-75.0351
39087,227002,1.2,CAROGA LAKE,43.1367,-74.4848
39087,227003,0.86,AMSTERDAM,42.94,-74.19
39087,227005,0.51,RICHMONDVILLE,42.63,-74.56
39087,227006,1.02,MIDDLEBURG,42.6,-74.33
39087,227008,0.51,SCOTIA,42.83,-73.96
39087,227012,0.58,MAYWOOD,42.7499,-73.8586
39087,227013,0.86,EAST FRANKFORT,43.01,-75.04
39087,227014,1.59,BAKERSVILLE,43.0975,-74.0505
39087,227114,1.49,GRAYS CORNERS,42.8186,-73.7794
39087,227115,0.51,WESTMERE,42.7,-73.89
38347,225226,3.63,PHALBA,32.407,-95.9198
38347,225227,0,EMORY,32.87,-95.75
38347,225228,0,FRANKSTON,32.05,-95.5
38347,225781,2.64,BIG ROCK,32.3695,-95.9889
38347,225782,0,ARBALA,32.98,-95.67
38347,225782,0,PICKTON,33.03,-95.38
38347,225783,0,VAN,32.52,-95.65
38348,222673,2,EVERETT,48.0005,-122.1694
38349,222677,0.53,MANNS CHOICE,40,-78.59
38349,222678,2.53,MANNS CHOICE,40.02,-78.62
38349,222679,0.53,HYNDMAN,39.82,-78.72
38349,222680,1.16,BLUE KNOB,40.3657,-78.5579
38349,222680,1.26,PUZZLETOWN,40.37,-78.52
38349,222680,1.84,PUZZLETOWN,40.3535,-78.5023
38349,222680,1.67,CLAYSBURG,40.3046,-78.4812
38349,222680,2.48,FREDERICKSBURG,40.3145,-78.5765
38349,223235,4.15,CENTERVILLE,39.77,-78.65
38349,223235,4.28,CENTERVILLE,39.77,-78.67
38349,223235,4.61,PALO ALTO,39.7481,-78.688
39134,227463,2.49,CLARION,42.7078,-93.6914
39134,234432,2.67,GRINNELL,41.7344,-92.7773
39134,236012,0,POMEROY,42.55,-94.68
39135,227224,6.56,CAMP NELSON,36.1,-118.52
39136,227229,0.89,HAMMOND,36.78,-119.79
39136,227230,0.55,FIG GARDEN VLG,36.82,-119.79
39136,227230,7.2,HERNDON,36.9274,-119.8739
39136,227231,0,CLOVIS,36.82,-119.7
39136,227232,0.89,HAMMOND,36.78,-119.79
39137,227236,2.07,MILO,36.25,-118.82
39137,227237,0.69,THREE RIVERS,36.44,-118.9
39139,227247,0,OLNEY,38.73,-88.08
39140,227248,0,MORTON,40.62,-89.45
39141,227249,0,MARSHALL,39.38,-87.7
39141,227250,0,MARSHALL,39.38,-87.7
39141,227251,2,MARSHALL,39.3595,-87.7265
39141,227252,4,MARSHALL,39.3265,-87.7287
39141,227253,2,BIRDS,38.83,-87.6328
39141,227254,2,CHAUNCEY,38.8011,-87.83
39141,227255,1.23,HUME,39.7822,-87.869
39141,227255,1.12,HUME,39.7839,-87.8682
39141,227256,0.96,MORTIMER,39.8456,-87.7328
39141,227256,1.01,MORTIMER,39.8468,-87.7314
39141,237465,2.9,CASEY,39.3341,-87.9485
39141,237465,1.76,DENNISON,39.4581,-87.5708
39141,237465,1.56,HATTON,39.3594,-87.5882
39141,237465,2.37,MORIAH,39.2507,-87.9499
39141,237468,0.95,HILDRETH,39.8784,-87.8442
39141,237468,3,MORTIMER,39.8784,-87.7073
39141,237468,1.28,MELWOOD,39.739,-87.8493
39141,237468,1.35,BROCTON,39.7041,-87.9448
39141,237468,1.45,MC COWN,39.7711,-87.9448
39141,237473,4.12,CATLIN,40.0114,-87.7149
39141,237473,1.39,WESTVILLE,40.0114,-87.6199
39141,237473,3.38,RIDGE FARM,39.8784,-87.7073
39141,237473,2.89,ALLERTON,39.8784,-87.8442
39141,237478,6.55,PENFIELD,40.3936,-87.9692
39141,237478,6.92,PENFIELD,40.3994,-87.9332
39141,237478,0.92,DAILEY,40.2263,-87.9332
39141,237478,0.11,FLATVILLE,40.2316,-88.0505
39141,237482,2.8,RANKIN,40.4704,-87.9332
39141,237482,2.29,HOOPESTON,40.4704,-87.7135
39141,237482,0,POTOMAC,40.3,-87.8
39141,237482,2.52,HOPE,40.2263,-87.9332
39142,227257,4,BEASON,40.1091,-89.2535
39142,227258,0,SPRINGFIELD,39.8,-89.65
39142,227260,2,MONTICELLO,40.0505,-88.5433
39142,227261,0,PEKIN,40.57,-89.63
39142,227262,0,PEKIN,40.57,-89.63
39142,227263,0,LANE,40.12,-88.85
39142,227264,0,MORTON,40.62,-89.45
39142,227265,3,BLOOMINGTON,40.5107,-88.9396
39142,227282,0,VARNA,41.03,-89.23
39142,228976,1,CHATHAM,39.6555,-89.7
39142,230466,0,DIVERNON,39.57,-89.67
39142,237486,2.65,HUBLEY,40.0921,-89.6772
39142,237486,3.55,HUBLEY,40.1168,-89.6051
39142,237486,4.6,HUBLEY,40.0899,-89.6004
39142,237486,5.49,HUBLEY,40.0899,-89.5803
39142,237486,1.19,FANCY PRAIRIE,39.9916,-89.5803
39142,237486,0.59,CULVER,39.9916,-89.6816
39142,237489,1.76,MIDDLETOWN,40.1168,-89.6051
39142,237489,3.8,BURTON VIEW,40.1168,-89.4984
39142,237489,1.6,ELKHART,40.0017,-89.4984
39142,237489,5.66,ELKHART,39.9916,-89.5803
39142,237489,0.7,MIDDLETOWN,40.0899,-89.5803
39142,237489,1.28,MIDDLETOWN,40.0899,-89.6004
39143,227273,7.94,NEW CAMBRIA,38.9456,-97.3787
39143,227273,4.85,GLENDALE,38.9606,-97.9157
39143,227273,9.97,FALUN,38.6041,-97.9143
39143,227273,7.85,GYPSUM,38.5913,-97.3773
39143,227279,12.04,SYLVAN GROVE,38.8601,-98.4691
39143,227279,7.58,ASH GROVE,39.2132,-98.4801
39143,227279,4.76,BARNARD,39.2111,-97.9706
39143,227279,5.82,WESTFALL,38.8528,-97.9569
39143,227283,0.7,PAWNEE ROCK,38.2631,-98.9896
39143,227283,4.1,OLMITZ,38.5354,-99.0033
39143,227283,2.49,CLAFLIN,38.5354,-98.4883
39143,227283,7.62,ELLINWOOD,38.2663,-98.4883
39144,227280,3,SPRINGFIELD,39.8307,-89.69
39144,227285,2.4,LAURA,40.9481,-89.857
39144,227285,2.99,LAURA,40.9524,-89.8681
39144,237498,2.96,LICK,39.6372,-89.7496
39144,237498,1.07,GLENARM,39.6259,-89.6314
39144,237498,3.86,CIMIC,39.5306,-89.6161
39144,237498,2.07,THAYER,39.5306,-89.7312
39144,237501,2.8,WASHBURN,40.9263,-89.227
39144,237501,2.33,MINONK,40.9266,-89.0574
39144,237501,1.44,MINONK JCT,40.8674,-89.0574
39144,237501,3.21,ROANOKE,40.8418,-89.227
39144,237510,1.87,LA ROSE,40.953,-89.227
39144,237510,4.79,TOLUCA,40.9575,-89.0574
39144,237510,6.33,TOLUCA,40.9266,-89.0574
39144,237510,2.47,PATTONSBURG,40.9263,-89.227
39144,237528,1.35,CREVE COEUR,40.6442,-89.6045
39144,237528,0.76,GARDENA,40.6356,-89.5125
39144,237528,0.83,TREMONT,40.5263,-89.4665
39144,237528,2.52,BROWNWOOD,40.3638,-89.4754
39144,237528,1.19,WINKEL,40.3622,-89.6141
39144,237533,3.43,ELMORE,40.9752,-89.9234
38388,224975,0.88,ARLINGTON MUNI ARPT,35.2826,-89.6548
38388,224975,0.72,ARLINGTON MUNI ARPT,35.285,-89.6589
38388,224975,0.21,ARLINGTON MUNI ARPT,35.2785,-89.6667
38388,224977,1.1,ELLENDALE,35.2297,-89.8105
38388,224977,1.09,ARLINGTON,35.2955,-89.6615
38388,224979,0.99,MASON,35.4123,-89.5351
38388,224980,0,MASON,35.42,-89.55
38388,224980,1.52,GAILOR,35.4081,-89.5173
38388,224981,0,HUMBOLDT,35.82,-88.92
38388,224981,0.58,MEDINA,35.8028,-88.7798
38388,224984,0,COTTAGE GROVE,36.38,-88.48
38388,224984,3.97,PURYEAR,36.4821,-88.3893
38388,224985,0.52,HUGHES LOOP,35.9516,-88.7709
38388,224986,1.88,HENDERSON,35.4417,-88.6398
38388,224986,3.1,MIFFLIN,35.5074,-88.5972
38388,224990,2.18,HENDERSON,35.4423,-88.6343
38388,224990,1.63,JACKS CREEK,35.4641,-88.558
38388,224991,1.23,WILDERSVILLE,35.7815,-88.3919
38388,224992,0.82,TREZEVANT,36.0092,-88.624
38388,224992,2.17,HUNTINGDON,36.0158,-88.3864
38781,224823,0.69,HAMILTON PARK,40.04,-76.32
38781,224824,1.26,HAMILTON PARK,40.04,-76.3
38781,224825,1.26,HAMILTON PARK,40.04,-76.3
38781,224827,0,WRIGHTSVILLE,40.03,-76.53
38781,224828,0,ELIZABETHTOWN,40.15,-76.6
38781,224829,1.48,ROLER,40,-76.94
38781,224830,0.62,FALMOUTH,40.1359,-76.709
38781,224830,2.24,BAINBRIDGE,40.0638,-76.6332
38781,224830,0.27,COLUMBIA,40.0261,-76.4992
38781,224830,0.44,WILLOW STREET,39.9772,-76.2726
38781,224830,0.37,MANOR RIDGE,40.074,-76.3454
38781,224830,1.34,MILTON GROVE,40.1569,-76.5486
38781,224911,0.63,FALMOUTH,40.1359,-76.709
38781,224911,2.24,BAINBRIDGE,40.0638,-76.6332
38781,224911,0.27,COLUMBIA,40.0261,-76.4992
38781,224911,0.44,WILLOW STREET,39.9772,-76.2726
38781,224911,0.37,MANOR RIDGE,40.074,-76.3454
38781,224911,1.34,MILTON GROVE,40.1569,-76.5486
38781,224912,1.26,HAMILTON PARK,40.04,-76.3
38781,238258,0.62,FALMOUTH,40.1359,-76.709
38781,238258,2.24,BAINBRIDGE,40.0638,-76.6332
38781,238258,0.27,COLUMBIA,40.0261,-76.4992
38781,238258,0.44,WILLOW STREET,39.9772,-76.2726
38781,238258,0.37,MANOR RIDGE,40.074,-76.3454
38781,238258,1.34,MILTON GROVE,40.1569,-76.5486
38782,224831,3.81,CAPE CANAVERAL,28.4346,-80.6087
38782,229323,1.84,VIKING,27.521,-80.3983
38783,224837,1.05,MOON,40.5,-80.21
38784,224839,0,LISBON,40.78,-80.77
38786,224844,1.96,ECONOMY,40.6037,-80.1861
38786,224844,1.78,ECONOMY,40.6098,-80.1788
38786,224844,1.89,ECONOMY,40.6086,-80.1776
38786,224844,2.01,ECONOMY,40.6034,-80.1843
38786,224846,1.26,WEST ALIQUIPPA,40.62,-80.25
38786,224847,0.69,HENLEIN,41.41,-80.38
38786,224848,1.26,WEST ALIQUIPPA,40.62,-80.25
38786,224851,0.41,ALVERDA,40.6301,-78.8578
38786,224852,1.26,WEST ALIQUIPPA,40.62,-80.25
38786,224854,0.21,BEAVER FALLS,40.747,-80.33
38786,224857,1.88,JAMESTOWN,41.4746,-80.4144
38786,224857,0.69,HENLEIN,41.41,-80.38
38786,224858,1.04,OIL CITY,41.43,-79.7
38786,224859,1.49,FERN,41.311,-79.5748
38786,224861,0,NEW BRIGHTON,40.75,-80.32
38786,224866,0,ECONOMY,40.63,-80.2
38786,224868,1.39,BEAVER FALLS CO ARPT,40.7681,-80.3736
38788,224862,1.26,GILMORE,40.27,-81.47
38788,224865,0,ST CLAIRSVILLE,40.08,-80.9
38789,224870,0.54,WHITE CITY,39.07,-89.76
38789,224870,0,MT OLIVE,39.07,-89.73
38789,224872,2.37,HILLSBORO,39.1452,-89.5238
38789,224872,2.19,HILLSBORO,39.1462,-89.5206
38790,224874,3.27,DURLEY,38.8876,-89.3968
38790,224875,2.29,MENARD,37.93,-89.79
38790,224876,3.51,BRANCH JCT,38.53,-89.01
38790,224876,1.1,CENTRALIA,38.518,-89.1435
38790,224876,3.56,VERNON,38.8243,-89.1384
38790,224876,8.4,OMEGA FORBES ARPT,38.8266,-88.6952
38790,224876,4.53,OMEGA,38.68,-88.7
38790,224877,2.99,ST JAMES,38.98,-88.81
38790,224877,3.02,LOOGOOTEE,38.92,-88.8
38790,224877,2.76,LACLEDE,38.92,-88.7
38790,224877,3.76,LACLEDE,38.8257,-88.6976
38790,224877,4.41,SHOBONIER,38.8253,-89.1384
38791,225024,2.85,PENDLETON,38.857,-91.2067
38791,225024,2.94,PENDLETON,38.8581,-91.2055
38791,225025,5.83,NEW TRUXTON,38.9051,-91.1803
38791,225025,5.77,NEW TRUXTON,38.9065,-91.1791
38791,225026,1,HAWK PT,38.97,-91.1486
38791,225026,0.89,HAWK PT,38.9725,-91.1464
38791,225027,3,SILEX,39.0993,-91.1096
38791,225027,0.45,MILLWOOD,39.1006,-91.1083
38791,225028,3.05,CALIFORNIA,38.6641,-92.606
38791,225028,3.07,CALIFORNIA,38.6083,-92.6196
38791,225028,2.27,CALIFORNIA PHLLPS AR,38.5997,-92.5138
38791,225028,2.4,CALIFORNIA PHLLPS AR,38.6643,-92.5231
38791,225029,2.05,SILEX,39.1583,-91.0586
38791,225029,2.17,SILEX,39.1598,-91.0571
38791,225030,3.14,MIDWAY,39.0251,-92.4417
38791,225030,1.34,MURRY,39.0325,-92.1691
38791,225030,3.43,ENGLEWOOD,38.8675,-92.1616
38791,225030,1.74,MC BAINE,38.8932,-92.4225
38793,224880,1.75,ATHENS,34.33,-93.9982
38793,224880,0.3,ATHENS,34.3181,-93.9747
38793,224880,1.18,ATHENS,34.3114,-93.9522
38793,224880,1.47,ATHENS,34.311,-93.9467
38793,224880,2.05,ATHENS,34.3359,-93.9396
